epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
562,1896.56,1.50876,1.28282,0.84455,0.62711,0.53379,0.60656,0.40281,1.40026,1.43868,0.79156,0.00999445,0.00999445,0.00999445
563,1899.55,1.47389,1.23531,0.83203,0.62711,0.53379,0.60656,0.40281,1.40026,1.43868,0.79156,0.00999444,0.00999444,0.00999444
564,1902.12,1.56363,1.25846,0.85291,0.47778,0.63395,0.59187,0.38342,1.40515,1.52051,0.80108,0.00999443,0.00999443,0.00999443
565,1904.93,1.65649,1.38367,0.83351,0.47778,0.63395,0.59187,0.38342,1.40515,1.52051,0.80108,0.00999442,0.00999442,0.00999442
566,1907.6,1.57024,1.2498,0.84455,0.47778,0.63395,0.59187,0.38342,1.40515,1.52051,0.80108,0.00999441,0.00999441,0.00999441
567,1910.39,1.49873,1.23024,0.84736,0.47778,0.63395,0.59187,0.38342,1.40515,1.52051,0.80108,0.0099944,0.0099944,0.0099944
568,1913.09,1.481,1.28826,0.85077,0.68577,0.50827,0.61906,0.42279,1.379,1.47931,0.78945,0.00999439,0.00999439,0.00999439
569,1915.91,1.75447,1.35398,0.81998,0.68577,0.50827,0.61906,0.42279,1.379,1.47931,0.78945,0.00999438,0.00999438,0.00999438
570,1918.65,1.91392,1.39011,0.84205,0.68577,0.50827,0.61906,0.42279,1.379,1.47931,0.78945,0.00999437,0.00999437,0.00999437
571,1921.31,2.04267,1.45794,0.83427,0.68577,0.50827,0.61906,0.42279,1.379,1.47931,0.78945,0.00999436,0.00999436,0.00999436
572,1923.89,1.43554,1.26548,0.83537,0.61424,0.54855,0.63003,0.42691,1.37833,1.53442,0.79475,0.00999435,0.00999435,0.00999435
573,1926.67,1.55662,1.25628,0.83669,0.61424,0.54855,0.63003,0.42691,1.37833,1.53442,0.79475,0.00999434,0.00999434,0.00999434
574,1929.42,1.72227,1.37339,0.85821,0.61424,0.54855,0.63003,0.42691,1.37833,1.53442,0.79475,0.00999433,0.00999433,0.00999433
575,1932.22,1.63726,1.33737,0.84294,0.61424,0.54855,0.63003,0.42691,1.37833,1.53442,0.79475,0.00999432,0.00999432,0.00999432
576,1934.83,1.61373,1.25468,0.84748,0.52146,0.58367,0.62502,0.43139,1.30276,1.43012,0.78652,0.00999431,0.00999431,0.00999431
577,1937.33,1.51293,1.15233,0.83234,0.52146,0.58367,0.62502,0.43139,1.30276,1.43012,0.78652,0.0099943,0.0099943,0.0099943
578,1940.4,1.4935,1.26011,0.8306,0.52146,0.58367,0.62502,0.43139,1.30276,1.43012,0.78652,0.00999429,0.00999429,0.00999429
579,1943.14,1.82542,1.28063,0.84299,0.52146,0.58367,0.62502,0.43139,1.30276,1.43012,0.78652,0.00999428,0.00999428,0.00999428
580,1945.9,1.7882,1.33008,0.84256,0.61186,0.54812,0.61883,0.41377,1.40099,1.44424,0.80097,0.00999427,0.00999427,0.00999427
581,1948.68,1.56731,1.23526,0.84409,0.61186,0.54812,0.61883,0.41377,1.40099,1.44424,0.80097,0.00999426,0.00999426,0.00999426
582,1951.41,1.636,1.32802,0.85238,0.61186,0.54812,0.61883,0.41377,1.40099,1.44424,0.80097,0.00999425,0.00999425,0.00999425
583,1954.02,1.59361,1.271,0.8594,0.61186,0.54812,0.61883,0.41377,1.40099,1.44424,0.80097,0.00999424,0.00999424,0.00999424
584,1956.98,1.70744,1.33637,0.85049,0.64836,0.55519,0.64432,0.44126,1.27862,1.42417,0.78795,0.00999423,0.00999423,0.00999423
585,1960.06,1.66848,1.2603,0.8332,0.64836,0.55519,0.64432,0.44126,1.27862,1.42417,0.78795,0.00999422,0.00999422,0.00999422
586,1963.01,1.85708,1.32032,0.83754,0.64836,0.55519,0.64432,0.44126,1.27862,1.42417,0.78795,0.00999421,0.00999421,0.00999421
587,1965.78,1.5953,1.3053,0.8492,0.64836,0.55519,0.64432,0.44126,1.27862,1.42417,0.78795,0.0099942,0.0099942,0.0099942
588,1968.93,1.79004,1.38583,0.84085,0.62605,0.5575,0.63801,0.43276,1.275,1.35931,0.80064,0.00999419,0.00999419,0.00999419
589,1971.86,1.57716,1.35633,0.84697,0.62605,0.5575,0.63801,0.43276,1.275,1.35931,0.80064,0.00999418,0.00999418,0.00999418
590,1975.01,1.50339,1.27723,0.84271,0.62605,0.5575,0.63801,0.43276,1.275,1.35931,0.80064,0.00999417,0.00999417,0.00999417
591,1977.98,1.62294,1.29196,0.84268,0.62605,0.5575,0.63801,0.43276,1.275,1.35931,0.80064,0.00999416,0.00999416,0.00999416
592,1980.46,1.54224,1.21979,0.86954,0.59027,0.61216,0.64484,0.42504,1.34264,1.38956,0.78938,0.00999415,0.00999415,0.00999415
593,1983.19,1.45915,1.18434,0.84021,0.59027,0.61216,0.64484,0.42504,1.34264,1.38956,0.78938,0.00999414,0.00999414,0.00999414
594,1985.6,1.42872,1.1514,0.83069,0.59027,0.61216,0.64484,0.42504,1.34264,1.38956,0.78938,0.00999413,0.00999413,0.00999413
595,1988.57,1.72848,1.26449,0.8449,0.59027,0.61216,0.64484,0.42504,1.34264,1.38956,0.78938,0.00999412,0.00999412,0.00999412
596,1991.68,1.51994,1.19071,0.83752,0.62127,0.55712,0.63574,0.42076,1.32876,1.44167,0.79989,0.00999411,0.00999411,0.00999411
597,1994.52,1.51973,1.1429,0.8502,0.62127,0.55712,0.63574,0.42076,1.32876,1.44167,0.79989,0.0099941,0.0099941,0.0099941
598,1997.59,1.61187,1.21691,0.84842,0.62127,0.55712,0.63574,0.42076,1.32876,1.44167,0.79989,0.00999409,0.00999409,0.00999409
599,2000.78,1.49098,1.25182,0.82826,0.62127,0.55712,0.63574,0.42076,1.32876,1.44167,0.79989,0.00999408,0.00999408,0.00999408
600,2003.48,1.52865,1.16967,0.85945,0.58254,0.59943,0.66344,0.46397,1.29383,1.42003,0.79186,0.00999407,0.00999407,0.00999407
601,2006.18,1.57704,1.24421,0.83162,0.58254,0.59943,0.66344,0.46397,1.29383,1.42003,0.79186,0.00999406,0.00999406,0.00999406
602,2008.94,1.68991,1.25988,0.84828,0.58254,0.59943,0.66344,0.46397,1.29383,1.42003,0.79186,0.00999405,0.00999405,0.00999405
603,2012.72,2.05017,1.4062,0.8374,0.58254,0.59943,0.66344,0.46397,1.29383,1.42003,0.79186,0.00999404,0.00999404,0.00999404
604,2015.79,1.49759,1.14897,0.83753,0.54248,0.61659,0.66136,0.43977,1.34763,1.43653,0.79792,0.00999403,0.00999403,0.00999403
605,2018.82,1.6727,1.3997,0.84559,0.54248,0.61659,0.66136,0.43977,1.34763,1.43653,0.79792,0.00999402,0.00999402,0.00999402
606,2021.81,1.51669,1.17858,0.84458,0.54248,0.61659,0.66136,0.43977,1.34763,1.43653,0.79792,0.00999401,0.00999401,0.00999401
607,2024.77,1.56805,1.18118,0.82639,0.54248,0.61659,0.66136,0.43977,1.34763,1.43653,0.79792,0.009994,0.009994,0.009994
608,2028.03,1.57002,1.37497,0.84053,0.59432,0.60451,0.65689,0.45309,1.2933,1.34281,0.7933,0.00999399,0.00999399,0.00999399
609,2030.56,1.57407,1.22668,0.82798,0.59432,0.60451,0.65689,0.45309,1.2933,1.34281,0.7933,0.00999398,0.00999398,0.00999398
610,2033.36,1.43195,1.23293,0.83649,0.59432,0.60451,0.65689,0.45309,1.2933,1.34281,0.7933,0.00999397,0.00999397,0.00999397
611,2037.81,1.7084,1.33027,0.83185,0.59432,0.60451,0.65689,0.45309,1.2933,1.34281,0.7933,0.00999396,0.00999396,0.00999396
612,2043.82,1.59976,1.23782,0.83973,0.6128,0.5789,0.64395,0.42039,1.43192,1.3723,0.79846,0.00999395,0.00999395,0.00999395
613,2049.26,1.56109,1.22621,0.84832,0.6128,0.5789,0.64395,0.42039,1.43192,1.3723,0.79846,0.00999394,0.00999394,0.00999394
614,2051.99,1.45693,1.18538,0.85304,0.6128,0.5789,0.64395,0.42039,1.43192,1.3723,0.79846,0.00999393,0.00999393,0.00999393
615,2054.64,1.54457,1.2232,0.8323,0.6128,0.5789,0.64395,0.42039,1.43192,1.3723,0.79846,0.00999392,0.00999392,0.00999392
616,2057.27,1.53347,1.19818,0.84048,0.5658,0.6078,0.64898,0.4261,1.45397,1.38954,0.80317,0.00999391,0.00999391,0.00999391
617,2059.83,1.53949,1.17734,0.84118,0.5658,0.6078,0.64898,0.4261,1.45397,1.38954,0.80317,0.0099939,0.0099939,0.0099939
618,2062.88,1.54918,1.1594,0.83588,0.5658,0.6078,0.64898,0.4261,1.45397,1.38954,0.80317,0.00999389,0.00999389,0.00999389
619,2065.72,2.02393,1.39943,0.83079,0.5658,0.6078,0.64898,0.4261,1.45397,1.38954,0.80317,0.00999388,0.00999388,0.00999388
620,2070.26,1.40962,1.07452,0.83689,0.61842,0.59214,0.67718,0.44946,1.34465,1.35676,0.79617,0.00999387,0.00999387,0.00999387
621,2077.45,1.58645,1.21897,0.84606,0.61842,0.59214,0.67718,0.44946,1.34465,1.35676,0.79617,0.00999386,0.00999386,0.00999386
622,2082.89,1.6029,1.26976,0.84694,0.61842,0.59214,0.67718,0.44946,1.34465,1.35676,0.79617,0.00999385,0.00999385,0.00999385
623,2089.09,1.49132,1.18277,0.8454,0.61842,0.59214,0.67718,0.44946,1.34465,1.35676,0.79617,0.00999384,0.00999384,0.00999384
624,2094.24,1.55218,1.25909,0.84636,0.57773,0.58387,0.65685,0.46246,1.37413,1.36659,0.8047,0.00999383,0.00999383,0.00999383
625,2099.22,1.72142,1.29202,0.87326,0.57773,0.58387,0.65685,0.46246,1.37413,1.36659,0.8047,0.00999382,0.00999382,0.00999382
626,2104.88,1.80181,1.21492,0.83867,0.57773,0.58387,0.65685,0.46246,1.37413,1.36659,0.8047,0.00999381,0.00999381,0.00999381
627,2110.85,1.7861,1.22907,0.8505,0.57773,0.58387,0.65685,0.46246,1.37413,1.36659,0.8047,0.0099938,0.0099938,0.0099938
628,2116.25,1.7813,1.25382,0.84269,0.58323,0.60361,0.68285,0.42241,1.45745,1.36402,0.79694,0.00999379,0.00999379,0.00999379
629,2121.6,1.67321,1.28122,0.84153,0.58323,0.60361,0.68285,0.42241,1.45745,1.36402,0.79694,0.00999378,0.00999378,0.00999378
630,2126.09,1.61403,1.24718,0.84482,0.58323,0.60361,0.68285,0.42241,1.45745,1.36402,0.79694,0.00999377,0.00999377,0.00999377
631,2130.98,1.60782,1.17552,0.85408,0.58323,0.60361,0.68285,0.42241,1.45745,1.36402,0.79694,0.00999376,0.00999376,0.00999376
632,2136.04,1.60531,1.22188,0.85933,0.64443,0.58166,0.67503,0.45775,1.38197,1.36525,0.79629,0.00999375,0.00999375,0.00999375
633,2141.16,1.98202,1.27756,0.84532,0.64443,0.58166,0.67503,0.45775,1.38197,1.36525,0.79629,0.00999374,0.00999374,0.00999374
634,2145.73,1.77699,1.23214,0.83636,0.64443,0.58166,0.67503,0.45775,1.38197,1.36525,0.79629,0.00999373,0.00999373,0.00999373
635,2150.54,1.83772,1.3006,0.84914,0.64443,0.58166,0.67503,0.45775,1.38197,1.36525,0.79629,0.00999372,0.00999372,0.00999372
636,2156.17,1.6707,1.19697,0.84392,0.52334,0.60233,0.68133,0.44351,1.47505,1.35113,0.80426,0.00999371,0.00999371,0.00999371
637,2161.57,1.48897,1.18525,0.84962,0.52334,0.60233,0.68133,0.44351,1.47505,1.35113,0.80426,0.0099937,0.0099937,0.0099937
638,2166.89,1.50542,1.19411,0.85342,0.52334,0.60233,0.68133,0.44351,1.47505,1.35113,0.80426,0.00999369,0.00999369,0.00999369
639,2171.45,1.57979,1.18541,0.85762,0.52334,0.60233,0.68133,0.44351,1.47505,1.35113,0.80426,0.00999368,0.00999368,0.00999368
640,2176.27,1.69098,1.22513,0.84968,0.66184,0.57801,0.68149,0.44592,1.41259,1.31254,0.79947,0.00999367,0.00999367,0.00999367
641,2181.24,1.6095,1.20337,0.8499,0.66184,0.57801,0.68149,0.44592,1.41259,1.31254,0.79947,0.00999366,0.00999366,0.00999366
642,2185.88,1.78127,1.27044,0.83893,0.66184,0.57801,0.68149,0.44592,1.41259,1.31254,0.79947,0.00999365,0.00999365,0.00999365
643,2190.36,1.61824,1.21753,0.85296,0.66184,0.57801,0.68149,0.44592,1.41259,1.31254,0.79947,0.00999364,0.00999364,0.00999364
644,2195.45,1.91726,1.34255,0.84203,0.54655,0.60977,0.67823,0.44436,1.39831,1.34581,0.79517,0.00999363,0.00999363,0.00999363
645,2200.6,1.62501,1.20902,0.83599,0.54655,0.60977,0.67823,0.44436,1.39831,1.34581,0.79517,0.00999362,0.00999362,0.00999362
646,2205.05,1.59794,1.18438,0.8371,0.54655,0.60977,0.67823,0.44436,1.39831,1.34581,0.79517,0.00999361,0.00999361,0.00999361
647,2210.09,1.75415,1.27265,0.8421,0.54655,0.60977,0.67823,0.44436,1.39831,1.34581,0.79517,0.0099936,0.0099936,0.0099936
648,2215.38,1.69054,1.22845,0.8515,0.63422,0.58763,0.67728,0.43332,1.50015,1.37117,0.80643,0.00999359,0.00999359,0.00999359
649,2220.38,1.55387,1.12985,0.85925,0.63422,0.58763,0.67728,0.43332,1.50015,1.37117,0.80643,0.00999358,0.00999358,0.00999358
650,2224.67,1.63907,1.29207,0.8366,0.63422,0.58763,0.67728,0.43332,1.50015,1.37117,0.80643,0.00999357,0.00999357,0.00999357
651,2229.26,1.5773,1.15704,0.83618,0.63422,0.58763,0.67728,0.43332,1.50015,1.37117,0.80643,0.00999356,0.00999356,0.00999356
652,2234.39,1.58406,1.20604,0.86253,0.62183,0.59549,0.67621,0.45855,1.34351,1.39853,0.79494,0.00999356,0.00999356,0.00999356
653,2239.28,1.4068,1.12351,0.84557,0.62183,0.59549,0.67621,0.45855,1.34351,1.39853,0.79494,0.00999355,0.00999355,0.00999355
654,2244.52,1.62705,1.20481,0.84154,0.62183,0.59549,0.67621,0.45855,1.34351,1.39853,0.79494,0.00999354,0.00999354,0.00999354
655,2249.12,1.5162,1.15526,0.84279,0.62183,0.59549,0.67621,0.45855,1.34351,1.39853,0.79494,0.00999353,0.00999353,0.00999353
656,2254.55,1.56149,1.19156,0.85272,0.63192,0.59609,0.67628,0.46987,1.34519,1.3346,0.80201,0.00999352,0.00999352,0.00999352
657,2259.9,1.61171,1.18076,0.84345,0.63192,0.59609,0.67628,0.46987,1.34519,1.3346,0.80201,0.00999351,0.00999351,0.00999351
658,2265.17,1.57405,1.1774,0.85436,0.63192,0.59609,0.67628,0.46987,1.34519,1.3346,0.80201,0.0099935,0.0099935,0.0099935
659,2269.53,1.66857,1.2318,0.84809,0.63192,0.59609,0.67628,0.46987,1.34519,1.3346,0.80201,0.00999349,0.00999349,0.00999349
660,2274.68,1.77649,1.27996,0.83204,0.53096,0.64125,0.67459,0.4301,1.4505,1.42342,0.80316,0.00999348,0.00999348,0.00999348
661,2279.58,1.79276,1.23417,0.83464,0.53096,0.64125,0.67459,0.4301,1.4505,1.42342,0.80316,0.00999347,0.00999347,0.00999347
662,2284.8,1.53536,1.14104,0.8434,0.53096,0.64125,0.67459,0.4301,1.4505,1.42342,0.80316,0.00999346,0.00999346,0.00999346
663,2290.26,1.46458,1.1475,0.8349,0.53096,0.64125,0.67459,0.4301,1.4505,1.42342,0.80316,0.00999345,0.00999345,0.00999345
664,2294.89,1.81757,1.27715,0.84205,0.72136,0.57377,0.68835,0.49776,1.22808,1.30722,0.7929,0.00999344,0.00999344,0.00999344
665,2299.53,1.44883,1.15477,0.84914,0.72136,0.57377,0.68835,0.49776,1.22808,1.30722,0.7929,0.00999343,0.00999343,0.00999343
666,2305.42,1.47217,1.28704,0.83112,0.72136,0.57377,0.68835,0.49776,1.22808,1.30722,0.7929,0.00999342,0.00999342,0.00999342
667,2310.98,1.46834,1.15676,0.84399,0.72136,0.57377,0.68835,0.49776,1.22808,1.30722,0.7929,0.00999341,0.00999341,0.00999341
668,2315.84,1.45786,1.11394,0.83726,0.56832,0.62591,0.67423,0.4226,1.49692,1.35706,0.80208,0.0099934,0.0099934,0.0099934
669,2320.81,1.93147,1.35803,0.84446,0.56832,0.62591,0.67423,0.4226,1.49692,1.35706,0.80208,0.00999339,0.00999339,0.00999339
670,2326.02,1.6086,1.24448,0.85426,0.56832,0.62591,0.67423,0.4226,1.49692,1.35706,0.80208,0.00999338,0.00999338,0.00999338
671,2332.14,1.57099,1.17,0.84126,0.56832,0.62591,0.67423,0.4226,1.49692,1.35706,0.80208,0.00999337,0.00999337,0.00999337
672,2337.28,1.55844,1.19288,0.8583,0.56861,0.63715,0.68495,0.49814,1.18283,1.28408,0.79336,0.00999336,0.00999336,0.00999336
673,2341.87,1.56054,1.21169,0.85332,0.56861,0.63715,0.68495,0.49814,1.18283,1.28408,0.79336,0.00999335,0.00999335,0.00999335
674,2346.24,1.39062,1.12085,0.86431,0.56861,0.63715,0.68495,0.49814,1.18283,1.28408,0.79336,0.00999334,0.00999334,0.00999334
675,2351.85,1.45062,1.10562,0.8582,0.56861,0.63715,0.68495,0.49814,1.18283,1.28408,0.79336,0.00999333,0.00999333,0.00999333
676,2357.07,1.47914,1.15964,0.84474,0.59299,0.61742,0.67098,0.42381,1.47939,1.39532,0.80041,0.00999332,0.00999332,0.00999332
677,2361.52,1.69289,1.22991,0.85683,0.59299,0.61742,0.67098,0.42381,1.47939,1.39532,0.80041,0.00999331,0.00999331,0.00999331
678,2366.4,1.49784,1.16374,0.86312,0.59299,0.61742,0.67098,0.42381,1.47939,1.39532,0.80041,0.0099933,0.0099933,0.0099933
679,2371.28,1.98457,1.41491,0.85396,0.59299,0.61742,0.67098,0.42381,1.47939,1.39532,0.80041,0.00999329,0.00999329,0.00999329
680,2375.71,1.63248,1.21099,0.87389,0.56078,0.65712,0.67461,0.48681,1.23375,1.30824,0.79381,0.00999328,0.00999328,0.00999328
681,2379.87,1.36978,1.08082,0.84111,0.56078,0.65712,0.67461,0.48681,1.23375,1.30824,0.79381,0.00999327,0.00999327,0.00999327
682,2384.91,1.40624,1.10863,0.8309,0.56078,0.65712,0.67461,0.48681,1.23375,1.30824,0.79381,0.00999326,0.00999326,0.00999326
683,2390.36,1.69312,1.22696,0.839,0.56078,0.65712,0.67461,0.48681,1.23375,1.30824,0.79381,0.00999325,0.00999325,0.00999325
684,2393.19,1.50646,1.15299,0.84535,0.58766,0.62349,0.68759,0.41697,1.58988,1.38516,0.80437,0.00999324,0.00999324,0.00999324
685,2395.71,1.6509,1.18045,0.84789,0.58766,0.62349,0.68759,0.41697,1.58988,1.38516,0.80437,0.00999323,0.00999323,0.00999323
686,2398.82,1.6785,1.1303,0.85058,0.58766,0.62349,0.68759,0.41697,1.58988,1.38516,0.80437,0.00999322,0.00999322,0.00999322
687,2402.64,1.699,1.12602,0.85011,0.58766,0.62349,0.68759,0.41697,1.58988,1.38516,0.80437,0.00999321,0.00999321,0.00999321
688,2407.4,1.62687,1.17897,0.85219,0.5929,0.63811,0.7017,0.51037,1.20605,1.27381,0.79575,0.0099932,0.0099932,0.0099932
689,2411.9,1.43655,1.1486,0.84373,0.5929,0.63811,0.7017,0.51037,1.20605,1.27381,0.79575,0.00999319,0.00999319,0.00999319
690,2414.36,1.43414,1.15938,0.83477,0.5929,0.63811,0.7017,0.51037,1.20605,1.27381,0.79575,0.00999318,0.00999318,0.00999318
691,2417.27,1.56528,1.1603,0.84372,0.5929,0.63811,0.7017,0.51037,1.20605,1.27381,0.79575,0.00999317,0.00999317,0.00999317
692,2419.94,1.36242,1.03589,0.83824,0.60933,0.59652,0.67965,0.43026,1.48607,1.3397,0.80286,0.00999316,0.00999316,0.00999316
693,2422.33,1.82335,1.29164,0.83205,0.60933,0.59652,0.67965,0.43026,1.48607,1.3397,0.80286,0.00999315,0.00999315,0.00999315
694,2425.19,1.59289,1.19054,0.85765,0.60933,0.59652,0.67965,0.43026,1.48607,1.3397,0.80286,0.00999314,0.00999314,0.00999314
695,2427.8,1.70488,1.20575,0.84701,0.60933,0.59652,0.67965,0.43026,1.48607,1.3397,0.80286,0.00999313,0.00999313,0.00999313
696,2430.98,1.72102,1.26872,0.84776,0.63356,0.64189,0.7009,0.49657,1.24547,1.29186,0.7933,0.00999312,0.00999312,0.00999312
697,2433.69,1.4565,1.07223,0.83478,0.63356,0.64189,0.7009,0.49657,1.24547,1.29186,0.7933,0.00999311,0.00999311,0.00999311
698,2436.82,1.51188,1.0988,0.83123,0.63356,0.64189,0.7009,0.49657,1.24547,1.29186,0.7933,0.0099931,0.0099931,0.0099931
699,2439.64,1.37571,1.04732,0.84062,0.63356,0.64189,0.7009,0.49657,1.24547,1.29186,0.7933,0.00999309,0.00999309,0.00999309
700,2442.35,1.43545,1.11736,0.83957,0.54788,0.65114,0.68345,0.45493,1.37805,1.27931,0.7943,0.00999308,0.00999308,0.00999308
701,2445.51,1.62406,1.17687,0.83347,0.54788,0.65114,0.68345,0.45493,1.37805,1.27931,0.7943,0.00999307,0.00999307,0.00999307
702,2447.79,1.47266,1.1426,0.8646,0.54788,0.65114,0.68345,0.45493,1.37805,1.27931,0.7943,0.00999306,0.00999306,0.00999306
703,2450.62,1.51375,1.08726,0.8451,0.54788,0.65114,0.68345,0.45493,1.37805,1.27931,0.7943,0.00999305,0.00999305,0.00999305
704,2454.03,1.54654,1.11145,0.8336,0.62198,0.6314,0.6904,0.48414,1.31437,1.30944,0.80118,0.00999304,0.00999304,0.00999304
705,2456.9,1.62574,1.2295,0.83071,0.62198,0.6314,0.6904,0.48414,1.31437,1.30944,0.80118,0.00999303,0.00999303,0.00999303
706,2459.55,1.48055,1.09653,0.84578,0.62198,0.6314,0.6904,0.48414,1.31437,1.30944,0.80118,0.00999302,0.00999302,0.00999302
707,2462.31,1.42751,1.14666,0.84961,0.62198,0.6314,0.6904,0.48414,1.31437,1.30944,0.80118,0.00999301,0.00999301,0.00999301
708,2464.64,1.4552,1.0489,0.83257,0.58294,0.6446,0.68445,0.45633,1.37477,1.32304,0.80074,0.009993,0.009993,0.009993
709,2467.04,1.47901,1.1045,0.84171,0.58294,0.6446,0.68445,0.45633,1.37477,1.32304,0.80074,0.00999299,0.00999299,0.00999299
710,2469.99,1.68511,1.21472,0.84158,0.58294,0.6446,0.68445,0.45633,1.37477,1.32304,0.80074,0.00999298,0.00999298,0.00999298
711,2472.64,1.49265,1.11458,0.84357,0.58294,0.6446,0.68445,0.45633,1.37477,1.32304,0.80074,0.00999297,0.00999297,0.00999297
712,2475.31,1.40983,1.05175,0.8382,0.61986,0.64987,0.71582,0.49982,1.29244,1.29216,0.79544,0.00999296,0.00999296,0.00999296
713,2477.89,1.61225,1.13411,0.83741,0.61986,0.64987,0.71582,0.49982,1.29244,1.29216,0.79544,0.00999295,0.00999295,0.00999295
714,2480.27,1.49208,1.15152,0.85871,0.61986,0.64987,0.71582,0.49982,1.29244,1.29216,0.79544,0.00999294,0.00999294,0.00999294
715,2482.81,1.61972,1.151,0.83903,0.61986,0.64987,0.71582,0.49982,1.29244,1.29216,0.79544,0.00999293,0.00999293,0.00999293
716,2485.46,1.45719,1.09005,0.84252,0.58699,0.64599,0.67846,0.45786,1.32978,1.29497,0.7964,0.00999292,0.00999292,0.00999292
717,2488.28,1.41547,1.11746,0.83956,0.58699,0.64599,0.67846,0.45786,1.32978,1.29497,0.7964,0.00999291,0.00999291,0.00999291
718,2491.55,1.70403,1.15939,0.83042,0.58699,0.64599,0.67846,0.45786,1.32978,1.29497,0.7964,0.0099929,0.0099929,0.0099929
719,2495.72,1.3781,1.10439,0.85145,0.58699,0.64599,0.67846,0.45786,1.32978,1.29497,0.7964,0.00999289,0.00999289,0.00999289
720,2500.92,1.58355,1.20022,0.83122,0.59661,0.65062,0.6837,0.47288,1.34843,1.28983,0.80303,0.00999288,0.00999288,0.00999288
721,2505.79,1.61481,1.17004,0.84407,0.59661,0.65062,0.6837,0.47288,1.34843,1.28983,0.80303,0.00999287,0.00999287,0.00999287
722,2510.44,1.65587,1.16881,0.82688,0.59661,0.65062,0.6837,0.47288,1.34843,1.28983,0.80303,0.00999286,0.00999286,0.00999286
723,2515.05,1.56876,1.12596,0.84227,0.59661,0.65062,0.6837,0.47288,1.34843,1.28983,0.80303,0.00999285,0.00999285,0.00999285
724,2519.21,1.5601,1.12976,0.85024,0.61753,0.63186,0.68616,0.47344,1.29453,1.26699,0.79052,0.00999284,0.00999284,0.00999284
725,2523.79,1.64872,1.21108,0.84677,0.61753,0.63186,0.68616,0.47344,1.29453,1.26699,0.79052,0.00999283,0.00999283,0.00999283
726,2528.18,1.71106,1.21425,0.82617,0.61753,0.63186,0.68616,0.47344,1.29453,1.26699,0.79052,0.00999282,0.00999282,0.00999282
727,2532.54,1.71526,1.1987,0.8317,0.61753,0.63186,0.68616,0.47344,1.29453,1.26699,0.79052,0.00999281,0.00999281,0.00999281
728,2537.42,1.50319,1.08089,0.83346,0.60193,0.64431,0.68475,0.48765,1.30686,1.26258,0.79656,0.0099928,0.0099928,0.0099928
729,2542.73,1.47757,1.08766,0.82993,0.60193,0.64431,0.68475,0.48765,1.30686,1.26258,0.79656,0.00999279,0.00999279,0.00999279
730,2547.05,1.43248,1.08473,0.83888,0.60193,0.64431,0.68475,0.48765,1.30686,1.26258,0.79656,0.00999278,0.00999278,0.00999278
731,2551.72,1.66588,1.19543,0.81752,0.60193,0.64431,0.68475,0.48765,1.30686,1.26258,0.79656,0.00999277,0.00999277,0.00999277
732,2557.7,1.51495,1.11665,0.82488,0.56728,0.65936,0.66938,0.44841,1.33506,1.30082,0.79262,0.00999276,0.00999276,0.00999276
733,2563.88,1.45567,1.03392,0.84634,0.56728,0.65936,0.66938,0.44841,1.33506,1.30082,0.79262,0.00999275,0.00999275,0.00999275
734,2568.79,1.43289,1.03749,0.84283,0.56728,0.65936,0.66938,0.44841,1.33506,1.30082,0.79262,0.00999274,0.00999274,0.00999274
735,2573.94,1.64436,1.22786,0.83978,0.56728,0.65936,0.66938,0.44841,1.33506,1.30082,0.79262,0.00999273,0.00999273,0.00999273
736,2578.42,1.42005,1.0451,0.8542,0.54675,0.6447,0.67956,0.48203,1.29953,1.31358,0.80102,0.00999272,0.00999272,0.00999272
737,2583.2,1.6178,1.18935,0.83639,0.54675,0.6447,0.67956,0.48203,1.29953,1.31358,0.80102,0.00999271,0.00999271,0.00999271
738,2587.96,1.34525,1.08264,0.85963,0.54675,0.6447,0.67956,0.48203,1.29953,1.31358,0.80102,0.0099927,0.0099927,0.0099927
739,2592.64,1.60049,1.16336,0.82547,0.54675,0.6447,0.67956,0.48203,1.29953,1.31358,0.80102,0.00999269,0.00999269,0.00999269
740,2597.15,1.71267,1.23737,0.83782,0.61232,0.60016,0.66187,0.4346,1.37468,1.3493,0.80243,0.00999268,0.00999268,0.00999268
741,2601.87,1.51207,1.07076,0.84328,0.61232,0.60016,0.66187,0.4346,1.37468,1.3493,0.80243,0.00999267,0.00999267,0.00999267
742,2606.57,1.4859,1.10532,0.84071,0.61232,0.60016,0.66187,0.4346,1.37468,1.3493,0.80243,0.00999266,0.00999266,0.00999266
743,2611.16,1.46092,1.11095,0.84543,0.61232,0.60016,0.66187,0.4346,1.37468,1.3493,0.80243,0.00999265,0.00999265,0.00999265
744,2616.08,1.48338,1.07247,0.85789,0.53905,0.65345,0.66991,0.46882,1.32114,1.26901,0.80099,0.00999264,0.00999264,0.00999264
745,2621.26,1.85638,1.29132,0.83184,0.53905,0.65345,0.66991,0.46882,1.32114,1.26901,0.80099,0.00999263,0.00999263,0.00999263
746,2625.93,1.72857,1.22439,0.82913,0.53905,0.65345,0.66991,0.46882,1.32114,1.26901,0.80099,0.00999262,0.00999262,0.00999262
